"signature","draw","mean_patient_difference","median_patient_difference","concordant_patients"
"SenMayo_nonoverlap",3794,0.308641944054565,0.30641897401904,23
"SenMayo_nonoverlap",3795,0.334510637345757,0.302155644728742,23
"SenMayo_nonoverlap",3796,0.197262487709943,0.208296160267216,23
"SenMayo_nonoverlap",3797,0.191680093276922,0.190927307853525,22
"SenMayo_nonoverlap",3798,0.188151918403833,0.19809374731608,23
"SenMayo_nonoverlap",3799,0.222006179535415,0.224065389637645,22
"SenMayo_nonoverlap",3800,0.234393531034291,0.225455233738466,23
"SenMayo_nonoverlap",3801,0.209083663937608,0.208727987561756,23
"SenMayo_nonoverlap",3802,0.218744320920928,0.208104158502144,23
"SenMayo_nonoverlap",3803,0.0448339661050021,0.0621429909175997,17
"SenMayo_nonoverlap",3804,0.310477943075468,0.291339469250128,23
"SenMayo_nonoverlap",3805,0.201943352685012,0.197107993643523,23
"SenMayo_nonoverlap",3806,0.322330952871511,0.300140735492007,23
"SenMayo_nonoverlap",3807,0.156318683927722,0.148120481477186,23
"SenMayo_nonoverlap",3808,0.241060663971889,0.231736845260941,22
"SenMayo_nonoverlap",3809,0.211047156712713,0.192980028009854,23
"SenMayo_nonoverlap",3810,0.305094527906026,0.308754443672229,23
"SenMayo_nonoverlap",3811,0.23244221208212,0.215465788462091,23
"SenMayo_nonoverlap",3812,0.259451510399286,0.237794039038481,23
"SenMayo_nonoverlap",3813,0.226185146220456,0.218390639316173,23
"SenMayo_nonoverlap",3814,0.220040574761874,0.194929245717431,23
"SenMayo_nonoverlap",3815,0.209355135145478,0.198039066765013,23
"SenMayo_nonoverlap",3816,0.240157866767857,0.224369326974722,23
"SenMayo_nonoverlap",3817,0.214946987577324,0.221867382144063,23
"SenMayo_nonoverlap",3818,0.173606363490859,0.163018396107239,23
"SenMayo_nonoverlap",3819,0.132970394004227,0.137927276660502,23
"SenMayo_nonoverlap",3820,0.363233731672187,0.370147341986885,23
"SenMayo_nonoverlap",3821,0.283594905097389,0.29971748477289,23
"SenMayo_nonoverlap",3822,0.318378133405869,0.304184602403933,23
"SenMayo_nonoverlap",3823,0.247382557222822,0.241900618719455,23
"SenMayo_nonoverlap",3824,0.21274012610944,0.211468198531818,23
"SenMayo_nonoverlap",3825,0.256266893129999,0.25623168496275,23
"SenMayo_nonoverlap",3826,0.191165529874584,0.176709435655048,23
"SenMayo_nonoverlap",3827,0.257724743321219,0.268454138683539,23
"SenMayo_nonoverlap",3828,0.247319370928705,0.262168678900672,23
"SenMayo_nonoverlap",3829,0.179858850330114,0.182589692000435,23
"SenMayo_nonoverlap",3830,0.271601649526277,0.259318235184871,23
"SenMayo_nonoverlap",3831,0.205313234648409,0.216319549406577,23
"SenMayo_nonoverlap",3832,0.176386684058344,0.152627840761653,23
"SenMayo_nonoverlap",3833,0.253661790609498,0.268216979514569,23
"SenMayo_nonoverlap",3834,0.125285109323229,0.126480831757015,20
"SenMayo_nonoverlap",3835,0.306274316634551,0.294216528456292,23
"SenMayo_nonoverlap",3836,0.204201281970452,0.211333901814043,23
"SenMayo_nonoverlap",3837,0.173419439739876,0.151693670774283,23
"SenMayo_nonoverlap",3838,0.22742394235066,0.23117559916456,23
"SenMayo_nonoverlap",3839,0.270026777335985,0.265649939738307,23
"SenMayo_nonoverlap",3840,0.209120356198326,0.210963146877419,23
"SenMayo_nonoverlap",3841,0.113496059489492,0.125646237128939,20
"SenMayo_nonoverlap",3842,0.193008503777267,0.197544291589847,23
"SenMayo_nonoverlap",3843,0.326992605471724,0.322947392634328,23
"SenMayo_nonoverlap",3844,0.250751473116858,0.254862810334935,23
"SenMayo_nonoverlap",3845,0.319408726878996,0.295685415127313,23
"SenMayo_nonoverlap",3846,0.239297624012278,0.242010522404543,23
"SenMayo_nonoverlap",3847,0.179242517649187,0.203232020990996,23
"SenMayo_nonoverlap",3848,0.190913024333007,0.204892388994096,23
"SenMayo_nonoverlap",3849,0.208156698958639,0.203091271642733,23
"SenMayo_nonoverlap",3850,0.274049721722522,0.266317603217909,23
"SenMayo_nonoverlap",3851,0.28788631029136,0.279719275822623,23
"SenMayo_nonoverlap",3852,0.256241987765038,0.259184957311891,23
"SenMayo_nonoverlap",3853,0.206913099351309,0.20690143133398,23
"SenMayo_nonoverlap",3854,0.178511357487002,0.193240472536321,23
"SenMayo_nonoverlap",3855,0.183694833873911,0.220955648184749,21
"SenMayo_nonoverlap",3856,0.217117130487686,0.235977355344019,23
"SenMayo_nonoverlap",3857,0.203845615130496,0.197825098494022,23
"SenMayo_nonoverlap",3858,0.319450037311287,0.324446592659811,23
"SenMayo_nonoverlap",3859,0.181849783855217,0.199501826461077,23
"SenMayo_nonoverlap",3860,0.196229721083459,0.171556763426224,23
"SenMayo_nonoverlap",3861,0.0847033754706103,0.0650450503108917,18
"SenMayo_nonoverlap",3862,0.168369983071217,0.161348955110444,21
"SenMayo_nonoverlap",3863,0.17608474446621,0.162908416319327,23
"SenMayo_nonoverlap",3864,0.175597883311824,0.176518770174076,22
"SenMayo_nonoverlap",3865,0.215800885861459,0.217033738450285,23
"SenMayo_nonoverlap",3866,0.33284718656809,0.340662319179989,23
"SenMayo_nonoverlap",3867,0.362849723487857,0.35807161761031,23
"SenMayo_nonoverlap",3868,0.172914059570094,0.174243978106819,21
"SenMayo_nonoverlap",3869,0.181010815283781,0.16730716418647,23
"SenMayo_nonoverlap",3870,0.227294453130174,0.229417731460259,23
"SenMayo_nonoverlap",3871,0.204648164819462,0.205867487274131,23
"SenMayo_nonoverlap",3872,0.1881565959504,0.186941939977658,23
"SenMayo_nonoverlap",3873,0.218476288078343,0.208200936491963,23
"SenMayo_nonoverlap",3874,0.261985685492234,0.235829985258092,23
"SenMayo_nonoverlap",3875,0.180534722959574,0.175866791190937,22
"SenMayo_nonoverlap",3876,0.192505888451516,0.171344630378309,23
"SenMayo_nonoverlap",3877,0.246007112400163,0.256314197027465,23
"SenMayo_nonoverlap",3878,0.32381172151131,0.322444379416299,23
"SenMayo_nonoverlap",3879,0.267940389043893,0.246249245477893,23
"SenMayo_nonoverlap",3880,0.285240761487511,0.295715387185102,23
"SenMayo_nonoverlap",3881,0.162517093354039,0.141758893767995,23
"SenMayo_nonoverlap",3882,0.170399254924173,0.166145475728435,23
"SenMayo_nonoverlap",3883,0.200219904056589,0.18353599091996,23
"SenMayo_nonoverlap",3884,0.17544845755071,0.170642001881364,23
"SenMayo_nonoverlap",3885,0.286332474630255,0.289552516151119,23
"SenMayo_nonoverlap",3886,0.240104389836726,0.247189711939675,23
"SenMayo_nonoverlap",3887,0.296765698504555,0.335005130938405,23
"SenMayo_nonoverlap",3888,0.135673860224714,0.160159252991032,21
"SenMayo_nonoverlap",3889,0.299935464113413,0.30661242886405,23
"SenMayo_nonoverlap",3890,0.311905312383038,0.301524758347861,23
"SenMayo_nonoverlap",3891,0.20570045669072,0.222892435208671,22
"SenMayo_nonoverlap",3892,0.27614631846319,0.296247164246492,23
"SenMayo_nonoverlap",3893,0.111925292908762,0.0989395174276656,22
"SenMayo_nonoverlap",3894,0.206933032281155,0.209273996075602,23
"SenMayo_nonoverlap",3895,0.174733787086533,0.209176084476334,22
"SenMayo_nonoverlap",3896,0.233416163767529,0.227239950633263,22
"SenMayo_nonoverlap",3897,0.285671665856994,0.288053478529614,23
"SenMayo_nonoverlap",3898,0.205206729693275,0.203060109702095,23
"SenMayo_nonoverlap",3899,0.140137531014331,0.139832574123553,22
"SenMayo_nonoverlap",3900,0.255725506341806,0.245020257880031,23
"SenMayo_nonoverlap",3901,0.251057748571436,0.250700572886749,23
"SenMayo_nonoverlap",3902,0.240017143482758,0.239807206267214,22
"SenMayo_nonoverlap",3903,0.259901873446832,0.272319245224183,23
"SenMayo_nonoverlap",3904,0.382198737226661,0.349016692989291,23
"SenMayo_nonoverlap",3905,0.2546283783343,0.235271057481627,23
"SenMayo_nonoverlap",3906,0.185701479150238,0.169507310866955,23
"SenMayo_nonoverlap",3907,0.175234753852537,0.175053802032359,22
"SenMayo_nonoverlap",3908,0.30664394708243,0.316533445506421,23
"SenMayo_nonoverlap",3909,0.167235840379775,0.181703305727219,23
"SenMayo_nonoverlap",3910,0.289203434381717,0.302590510181052,23
"SenMayo_nonoverlap",3911,0.167813230112476,0.151054583114683,23
"SenMayo_nonoverlap",3912,0.242720872272663,0.243961905967656,23
"SenMayo_nonoverlap",3913,0.171284526270136,0.164430671755863,22
"SenMayo_nonoverlap",3914,0.293575461372797,0.28510907794705,23
"SenMayo_nonoverlap",3915,0.213639216938766,0.218331476680344,22
"SenMayo_nonoverlap",3916,0.12944029346468,0.121376694367303,21
"SenMayo_nonoverlap",3917,0.270530813773326,0.276496509260836,23
"SenMayo_nonoverlap",3918,0.067406890018198,0.0615214886696482,22
"SenMayo_nonoverlap",3919,0.311591526038823,0.321531935437094,23
"SenMayo_nonoverlap",3920,0.296402336875262,0.276837276932774,23
"SenMayo_nonoverlap",3921,0.16246480677746,0.159659244592051,23
"SenMayo_nonoverlap",3922,0.264062000649685,0.27716019966434,22
"SenMayo_nonoverlap",3923,0.00850390099901209,0.0194167311061527,14
"SenMayo_nonoverlap",3924,0.271832750500813,0.262753137227229,23
"SenMayo_nonoverlap",3925,0.188547930465083,0.179796977569527,22
"SenMayo_nonoverlap",3926,0.370731867582198,0.350744632346556,23
"SenMayo_nonoverlap",3927,0.210262507236931,0.22259107350561,22
"SenMayo_nonoverlap",3928,0.188121155041719,0.184002485181803,23
"SenMayo_nonoverlap",3929,0.198338011146773,0.210661151491349,23
"SenMayo_nonoverlap",3930,0.215112599056167,0.227626169053671,23
"SenMayo_nonoverlap",3931,0.372861228991092,0.374436717290612,23
"SenMayo_nonoverlap",3932,0.20393759202594,0.218488270871017,23
"SenMayo_nonoverlap",3933,0.14445386657065,0.13720898319535,22
"SenMayo_nonoverlap",3934,0.2645734044329,0.274566134556376,22
"SenMayo_nonoverlap",3935,0.241949036971227,0.256528625663584,23
"SenMayo_nonoverlap",3936,0.347769251005707,0.33276790755343,23
"SenMayo_nonoverlap",3937,0.0983121955541473,0.0906747172750683,19
"SenMayo_nonoverlap",3938,0.238814101146235,0.230337758108783,23
"SenMayo_nonoverlap",3939,0.310579665278634,0.297240235644594,23
"SenMayo_nonoverlap",3940,0.153266997333188,0.153710105976515,23
"SenMayo_nonoverlap",3941,0.290620631254443,0.297756287259279,23
"SenMayo_nonoverlap",3942,0.271265280670453,0.271095133400806,23
"SenMayo_nonoverlap",3943,0.224807410031881,0.240718640621266,23
"SenMayo_nonoverlap",3944,0.256336066736786,0.241509336305523,23
"SenMayo_nonoverlap",3945,0.229413673762683,0.254404029673301,23
"SenMayo_nonoverlap",3946,0.146795141457335,0.136092754761794,22
"SenMayo_nonoverlap",3947,0.0776319543479586,0.0660061987097349,21
"SenMayo_nonoverlap",3948,0.160092286500567,0.170079480203105,22
"SenMayo_nonoverlap",3949,0.175187936785319,0.172900112077897,23
"SenMayo_nonoverlap",3950,0.235468705401053,0.248554144777767,23
"SenMayo_nonoverlap",3951,0.308522604003486,0.304148349681552,23
"SenMayo_nonoverlap",3952,0.167329471185467,0.160229897740057,23
"SenMayo_nonoverlap",3953,0.180848645683543,0.176624800496716,22
"SenMayo_nonoverlap",3954,0.320170949653845,0.316654500986378,23
"SenMayo_nonoverlap",3955,0.0981593192425506,0.0806709726951867,22
"SenMayo_nonoverlap",3956,0.244512524303667,0.257352100176445,23
"SenMayo_nonoverlap",3957,0.22671050378038,0.23324680564689,23
"SenMayo_nonoverlap",3958,0.159028107070708,0.158534743914926,23
"SenMayo_nonoverlap",3959,0.209413091990039,0.199933248032076,23
"SenMayo_nonoverlap",3960,0.272753303983431,0.253100284884062,23
"SenMayo_nonoverlap",3961,0.223517311986275,0.208689860630967,23
"SenMayo_nonoverlap",3962,0.184808720529512,0.184639366776212,23
"SenMayo_nonoverlap",3963,0.318106534462968,0.300934636972331,23
"SenMayo_nonoverlap",3964,0.276357293844245,0.267146836242657,23
"SenMayo_nonoverlap",3965,0.319546688446023,0.327963218538268,22
"SenMayo_nonoverlap",3966,0.303284091232926,0.306677566166705,23
"SenMayo_nonoverlap",3967,0.250949232766617,0.227540750454369,22
"SenMayo_nonoverlap",3968,0.215172962394916,0.219442501319154,22
"SenMayo_nonoverlap",3969,0.228138580200277,0.239403874194874,22
"SenMayo_nonoverlap",3970,0.248905044183169,0.240227260450298,23
"SenMayo_nonoverlap",3971,0.272381266222469,0.285987935451751,23
"SenMayo_nonoverlap",3972,0.306686572764851,0.328174217330285,23
"SenMayo_nonoverlap",3973,0.253250381038253,0.249500801262518,23
"SenMayo_nonoverlap",3974,0.229586170212222,0.210648570376113,23
"SenMayo_nonoverlap",3975,0.203709147218111,0.205874791727814,22
"SenMayo_nonoverlap",3976,0.163346526911036,0.132165757161039,22
"SenMayo_nonoverlap",3977,0.258337445793833,0.251444288420309,23
"SenMayo_nonoverlap",3978,0.223105145181939,0.204864780628637,23
"SenMayo_nonoverlap",3979,0.204949052298989,0.206926369064532,23
"SenMayo_nonoverlap",3980,0.272319917985854,0.277120905166371,23
"SenMayo_nonoverlap",3981,0.1730299713927,0.163052438724737,23
"SenMayo_nonoverlap",3982,0.286677443273961,0.301533996473636,23
"SenMayo_nonoverlap",3983,0.268363744885863,0.261596802451986,23
"SenMayo_nonoverlap",3984,0.24884270504886,0.250371875708499,22
"SenMayo_nonoverlap",3985,0.194072644430191,0.173455581908135,23
"SenMayo_nonoverlap",3986,0.115496912075214,0.128941738667838,21
"SenMayo_nonoverlap",3987,0.306130908074602,0.292280956642992,23
"SenMayo_nonoverlap",3988,0.24232126733361,0.246418666542526,22
"SenMayo_nonoverlap",3989,0.177192727393026,0.172734259533656,22
"SenMayo_nonoverlap",3990,0.263431926640315,0.272702165950306,23
"SenMayo_nonoverlap",3991,0.19908454180228,0.189214362823566,22
"SenMayo_nonoverlap",3992,0.138121195603808,0.14717522698282,23
"SenMayo_nonoverlap",3993,0.192113518159754,0.197167757855432,23
"SenMayo_nonoverlap",3994,0.252977555325181,0.268482506380108,23
"SenMayo_nonoverlap",3995,0.279171797061391,0.262586030758313,23
"SenMayo_nonoverlap",3996,0.250232732404808,0.239058968763766,22
"SenMayo_nonoverlap",3997,0.186313996055257,0.183093481458661,23
"SenMayo_nonoverlap",3998,0.196535255817466,0.188833898590836,22
"SenMayo_nonoverlap",3999,0.287590098582691,0.283712807596115,23
"SenMayo_nonoverlap",4000,0.333536612799026,0.330375436718414,23
"SenMayo_nonoverlap",4001,0.206718051581198,0.207402257589734,22
"SenMayo_nonoverlap",4002,0.256258758003518,0.246826159948971,23
"SenMayo_nonoverlap",4003,0.179892625907389,0.160639026745993,23
"SenMayo_nonoverlap",4004,0.201389219938242,0.199676458129503,23
"SenMayo_nonoverlap",4005,0.235965964261803,0.217600847043501,23
"SenMayo_nonoverlap",4006,0.224685261525276,0.200553876223851,23
"SenMayo_nonoverlap",4007,0.238658629025174,0.243000206295479,23
"SenMayo_nonoverlap",4008,0.19705457150649,0.179997775857513,23
"SenMayo_nonoverlap",4009,0.267465840695159,0.259036483711559,23
"SenMayo_nonoverlap",4010,0.176091906253746,0.186729646613087,23
"SenMayo_nonoverlap",4011,0.179110318445596,0.185369785063301,22
"SenMayo_nonoverlap",4012,0.281660722259058,0.27824146847646,23
"SenMayo_nonoverlap",4013,0.204847856111481,0.18920322542956,23
"SenMayo_nonoverlap",4014,0.188837522501266,0.196382901279439,23
"SenMayo_nonoverlap",4015,0.152817463551174,0.170568558537132,21
"SenMayo_nonoverlap",4016,0.292032769400254,0.277343160774682,23
"SenMayo_nonoverlap",4017,0.14177489715458,0.131134391325066,21
"SenMayo_nonoverlap",4018,0.207635427353223,0.214038680567311,22
"SenMayo_nonoverlap",4019,0.244232264148554,0.250626375456581,23
"SenMayo_nonoverlap",4020,0.266656284090921,0.285024472489911,22
"SenMayo_nonoverlap",4021,0.205174360315553,0.22860223386225,23
"SenMayo_nonoverlap",4022,0.214600125611416,0.21230017378104,23
"SenMayo_nonoverlap",4023,0.268585163959129,0.249467798662317,23
"SenMayo_nonoverlap",4024,0.243433123183652,0.256106631889007,23
"SenMayo_nonoverlap",4025,0.160007605167572,0.155525536054459,23
"SenMayo_nonoverlap",4026,0.246317942922818,0.250496585422747,23
"SenMayo_nonoverlap",4027,0.199336226535763,0.196441684942644,23
"SenMayo_nonoverlap",4028,0.304235363682141,0.274316877814545,23
"SenMayo_nonoverlap",4029,0.200411754834943,0.192140564724461,23
"SenMayo_nonoverlap",4030,0.195133973403901,0.190249759035039,23
"SenMayo_nonoverlap",4031,0.20646986833295,0.218788184124332,23
"SenMayo_nonoverlap",4032,0.248772578776223,0.256113369283903,23
"SenMayo_nonoverlap",4033,0.0913225419957105,0.0790679912542293,19
"SenMayo_nonoverlap",4034,0.233067032405454,0.2192657232129,23
"SenMayo_nonoverlap",4035,0.115860994047908,0.0956388669686489,22
"SenMayo_nonoverlap",4036,0.304148148989948,0.291671364890328,23
"SenMayo_nonoverlap",4037,0.227834783555929,0.211975170469632,23
"SenMayo_nonoverlap",4038,0.176194244636972,0.169932889696571,22
"SenMayo_nonoverlap",4039,0.215128208482105,0.196195159994182,23
"SenMayo_nonoverlap",4040,0.217755867226039,0.213714095784794,23
"SenMayo_nonoverlap",4041,0.203590127853404,0.175243571816947,23
"SenMayo_nonoverlap",4042,0.220219814402363,0.235626398266636,23
"SenMayo_nonoverlap",4043,0.129139379810581,0.128995355290543,22
"SenMayo_nonoverlap",4044,0.312914037910262,0.299920939242928,23
"SenMayo_nonoverlap",4045,0.202410425836291,0.187415693024388,23
"SenMayo_nonoverlap",4046,0.235856610868795,0.217296571799115,23
"SenMayo_nonoverlap",4047,0.220637247274671,0.204123854771959,23
"SenMayo_nonoverlap",4048,0.305633889409671,0.310480579303275,23
"SenMayo_nonoverlap",4049,0.184871220492543,0.190624517672013,23
"SenMayo_nonoverlap",4050,0.248759422741248,0.257040358553731,23
"SenMayo_nonoverlap",4051,0.151570111382198,0.146923985552683,23
"SenMayo_nonoverlap",4052,0.301218134056796,0.298803684625601,23
"SenMayo_nonoverlap",4053,0.168973244194628,0.193072701517065,22
"SenMayo_nonoverlap",4054,0.409385946077181,0.398650801281065,23
"SenMayo_nonoverlap",4055,0.173471923812863,0.177181908027572,23
"SenMayo_nonoverlap",4056,0.214317597445927,0.219439832401101,23
"SenMayo_nonoverlap",4057,0.23028242466612,0.228062160158869,23
"SenMayo_nonoverlap",4058,0.200415505340213,0.194262844745928,23
"SenMayo_nonoverlap",4059,0.158924428811558,0.147656698578734,22
"SenMayo_nonoverlap",4060,0.174818699915087,0.18975169535716,23
"SenMayo_nonoverlap",4061,0.284941082321636,0.289995601471747,23
"SenMayo_nonoverlap",4062,0.193285173680322,0.188348036722097,22
"SenMayo_nonoverlap",4063,0.267444119487962,0.256226800141007,22
"SenMayo_nonoverlap",4064,0.278581059083655,0.278426753786544,23
"SenMayo_nonoverlap",4065,0.184774710172114,0.180977824256629,23
"SenMayo_nonoverlap",4066,0.214984238768507,0.198074450355075,23
"SenMayo_nonoverlap",4067,0.147817092298951,0.153189311764462,21
"SenMayo_nonoverlap",4068,0.194055758815177,0.189707130402977,23
"SenMayo_nonoverlap",4069,0.279352847997127,0.286729921582576,23
"SenMayo_nonoverlap",4070,0.180917018560818,0.17163621993686,22
"SenMayo_nonoverlap",4071,0.206285291364375,0.193966810586787,23
"SenMayo_nonoverlap",4072,0.282214146249602,0.283419447641172,23
"SenMayo_nonoverlap",4073,0.217461337417479,0.197813193473995,23
"SenMayo_nonoverlap",4074,0.186541940785784,0.171787586913149,23
"SenMayo_nonoverlap",4075,0.268751105802886,0.248816342581516,23
"SenMayo_nonoverlap",4076,0.28369269309744,0.267067749127121,23
"SenMayo_nonoverlap",4077,0.262121593148084,0.261264705268404,23
"SenMayo_nonoverlap",4078,0.207811974023207,0.226286427489262,23
"SenMayo_nonoverlap",4079,0.180965407981163,0.174776026051033,23
"SenMayo_nonoverlap",4080,0.169569459737459,0.17811234599354,23
"SenMayo_nonoverlap",4081,0.125786098955243,0.115103140357132,23
"SenMayo_nonoverlap",4082,0.199471382193036,0.162392656102095,22
"SenMayo_nonoverlap",4083,0.166794089497096,0.162495473224023,22
"SenMayo_nonoverlap",4084,0.297687178173042,0.303150836296353,23
"SenMayo_nonoverlap",4085,0.253459720978711,0.266983350211511,23
"SenMayo_nonoverlap",4086,0.242052872863036,0.227852227247601,23
"SenMayo_nonoverlap",4087,0.284929617480329,0.296130720697058,23
"SenMayo_nonoverlap",4088,0.147396262535503,0.143308836722596,23
"SenMayo_nonoverlap",4089,0.338383176925956,0.335626530307615,23
"SenMayo_nonoverlap",4090,0.237517782791246,0.218989776775304,23
"SenMayo_nonoverlap",4091,0.227541047047432,0.238794593899687,23
"SenMayo_nonoverlap",4092,0.11868651259188,0.123186409276719,22
"SenMayo_nonoverlap",4093,0.214973879325784,0.217075147431007,23
"SenMayo_nonoverlap",4094,0.29675204484576,0.299296056988407,23
"SenMayo_nonoverlap",4095,0.213814182815878,0.218288790401209,22
"SenMayo_nonoverlap",4096,0.168222155052686,0.156115257284932,23
"SenMayo_nonoverlap",4097,0.293982211675107,0.288012550354656,23
"SenMayo_nonoverlap",4098,0.374680575823982,0.36297654261851,23
"SenMayo_nonoverlap",4099,0.268436153795856,0.243166884789923,23
"SenMayo_nonoverlap",4100,0.238249568500395,0.241658680332819,23
"SenMayo_nonoverlap",4101,0.169733155391161,0.173916028554117,23
"SenMayo_nonoverlap",4102,0.261988086486472,0.289650570059636,23
"SenMayo_nonoverlap",4103,0.271765520389178,0.275003127217631,23
"SenMayo_nonoverlap",4104,0.298171872877715,0.278075546927495,23
"SenMayo_nonoverlap",4105,0.175717773638974,0.159410479842175,23
"SenMayo_nonoverlap",4106,0.180836839077592,0.16862638660951,23
"SenMayo_nonoverlap",4107,0.179312495276628,0.180880383373788,23
"SenMayo_nonoverlap",4108,0.252164791768035,0.248415011205295,23
"SenMayo_nonoverlap",4109,0.272686443165203,0.267528578684058,23
"SenMayo_nonoverlap",4110,0.213767393351265,0.205980127084122,22
"SenMayo_nonoverlap",4111,0.208082213233822,0.207140472783296,22
"SenMayo_nonoverlap",4112,0.18710963002103,0.183334642425869,23
"SenMayo_nonoverlap",4113,0.394532823564514,0.348076592861665,23
"SenMayo_nonoverlap",4114,0.247813674300275,0.25927611143609,22
"SenMayo_nonoverlap",4115,0.177861371349055,0.173520075884578,22
"SenMayo_nonoverlap",4116,0.226680415516981,0.233063455427697,23
"SenMayo_nonoverlap",4117,0.190126381629468,0.180674619117745,23
"SenMayo_nonoverlap",4118,0.242425529880258,0.24026600668887,23
"SenMayo_nonoverlap",4119,0.331179005020865,0.30844824625668,23
"SenMayo_nonoverlap",4120,0.287047614629963,0.29370997829974,23
"SenMayo_nonoverlap",4121,0.218019248102026,0.216119808847314,23
"SenMayo_nonoverlap",4122,0.309744127483152,0.302452779517437,23
"SenMayo_nonoverlap",4123,0.24208037283266,0.246960620045649,23
"SenMayo_nonoverlap",4124,0.134599281935094,0.12477640237892,23
"SenMayo_nonoverlap",4125,0.250856152943695,0.25546237262188,23
"SenMayo_nonoverlap",4126,0.168919541515401,0.157428936985127,22
"SenMayo_nonoverlap",4127,0.249905245669739,0.244780630713332,23
"SenMayo_nonoverlap",4128,0.265464937819852,0.271349930259844,23
"SenMayo_nonoverlap",4129,0.244193887525902,0.251435364030741,23
"SenMayo_nonoverlap",4130,0.198639535592682,0.197821744562578,22
"SenMayo_nonoverlap",4131,0.18737973566368,0.203729675947989,23
"SenMayo_nonoverlap",4132,0.282480943227989,0.265421932856515,23
"SenMayo_nonoverlap",4133,0.188470733389238,0.170175942504085,22
"SenMayo_nonoverlap",4134,0.281018466154141,0.279159073374454,23
"SenMayo_nonoverlap",4135,0.107060235697005,0.0950123556504113,21
"SenMayo_nonoverlap",4136,0.240202870020174,0.238438027023817,23
"SenMayo_nonoverlap",4137,0.224778807973085,0.219782063651089,23
"SenMayo_nonoverlap",4138,0.306180535430937,0.282201533656629,23
"SenMayo_nonoverlap",4139,0.255249214166412,0.268369009929216,23
"SenMayo_nonoverlap",4140,0.237949131193166,0.247115529606458,23
"SenMayo_nonoverlap",4141,0.203317474336046,0.210076566867308,22
"SenMayo_nonoverlap",4142,0.198394855239255,0.182463822836701,23
"SenMayo_nonoverlap",4143,0.198510986441038,0.193750772059118,23
"SenMayo_nonoverlap",4144,0.268648621783565,0.258767399439492,23
"SenMayo_nonoverlap",4145,0.307230077231594,0.275410636121636,23
"SenMayo_nonoverlap",4146,0.203137232078672,0.22791932396979,22
"SenMayo_nonoverlap",4147,0.11407258611796,0.119834956993569,21
"SenMayo_nonoverlap",4148,0.215140084638715,0.213182191638388,23
"SenMayo_nonoverlap",4149,0.219100973018392,0.228917410282274,23
"SenMayo_nonoverlap",4150,0.160390183535707,0.16803766256272,22
"SenMayo_nonoverlap",4151,0.153176994856112,0.169232124839432,22
"SenMayo_nonoverlap",4152,0.148666692448534,0.161082668694858,22
"SenMayo_nonoverlap",4153,0.253019592382066,0.234138835988517,23
"SenMayo_nonoverlap",4154,0.255041512912126,0.240215247873944,23
"SenMayo_nonoverlap",4155,0.260776579607619,0.257934338591929,23
"SenMayo_nonoverlap",4156,0.185404518385839,0.177811099437351,23
"SenMayo_nonoverlap",4157,0.24259705967687,0.228205280514425,23
"SenMayo_nonoverlap",4158,0.243229084019079,0.227648460266828,22
"SenMayo_nonoverlap",4159,0.193876257072004,0.209234553872341,22
"SenMayo_nonoverlap",4160,0.263738345027047,0.264669029051445,23
"SenMayo_nonoverlap",4161,0.134465243189203,0.116807830084073,21
"SenMayo_nonoverlap",4162,0.337258252341627,0.366751547243491,23
"SenMayo_nonoverlap",4163,0.127992031722741,0.133909541605432,23
"SenMayo_nonoverlap",4164,0.216658329406781,0.217914680955703,23
"SenMayo_nonoverlap",4165,0.311116708908392,0.314175918197038,23
"SenMayo_nonoverlap",4166,0.228151757765524,0.233312654222751,23
"SenMayo_nonoverlap",4167,0.201280719750027,0.213248160363653,23
"SenMayo_nonoverlap",4168,0.126770190101092,0.116531236314811,21
"SenMayo_nonoverlap",4169,0.195438607887415,0.185053689896564,22
"SenMayo_nonoverlap",4170,0.125925643204214,0.13312426680026,22
"SenMayo_nonoverlap",4171,0.296619938283837,0.289468365405071,23
"SenMayo_nonoverlap",4172,0.194670820627404,0.181336805774037,22
"SenMayo_nonoverlap",4173,0.219116930554664,0.222891376581605,23
"SenMayo_nonoverlap",4174,0.222490249599235,0.233018483475628,23
"SenMayo_nonoverlap",4175,0.206117394080369,0.201827481615447,23
"SenMayo_nonoverlap",4176,0.269117325852218,0.240820041782185,23
"SenMayo_nonoverlap",4177,0.302090096011235,0.317473864847505,23
"SenMayo_nonoverlap",4178,0.156469103217506,0.168873794777349,21
"SenMayo_nonoverlap",4179,0.217648819712912,0.2074419588108,23
"SenMayo_nonoverlap",4180,0.222027358099332,0.20723515301726,23
"SenMayo_nonoverlap",4181,0.21024080519635,0.210568682382593,23
"SenMayo_nonoverlap",4182,0.183724034057806,0.184704008010457,22
"SenMayo_nonoverlap",4183,0.226120300503721,0.239986408929696,23
"SenMayo_nonoverlap",4184,0.269443728600756,0.260284282552635,23
"SenMayo_nonoverlap",4185,0.178666526783966,0.18824573584991,23
"SenMayo_nonoverlap",4186,0.271447511276348,0.281359207421862,23
"SenMayo_nonoverlap",4187,0.229966416139006,0.222068686457364,22
"SenMayo_nonoverlap",4188,0.238774923275224,0.241960783265366,23
"SenMayo_nonoverlap",4189,0.229452703958593,0.206282572511378,23
"SenMayo_nonoverlap",4190,0.380667639594225,0.362294114078444,23
"SenMayo_nonoverlap",4191,0.237515555556672,0.230649639177788,22
