"draw","median_patient_mean_difference"
2363,-0.0958337176855141
2364,-0.100945142490414
2365,-0.115975874942996
2366,-0.102976576386664
2367,-0.114103975146555
2368,-0.130642596249478
2369,-0.123422889024982
2370,-0.0682189586762339
2371,-0.10779283829153
2372,-0.0804388674618296
2373,-0.0927666927888279
2374,-0.0838096798431004
2375,-0.124295037293471
2376,-0.0942113694605809
2377,-0.10382708616674
2378,-0.119697502633134
2379,-0.122249743746409
2380,-0.127807263453435
2381,-0.115823722078738
2382,-0.12077062935595
2383,-0.0765562341066204
2384,-0.111089646902935
2385,-0.0878683440280278
2386,-0.123552942245754
2387,-0.111198634805873
2388,-0.0996065436789496
2389,-0.11671564411851
2390,-0.11419101744669
2391,-0.110151776648854
2392,-0.101803062778268
2393,-0.0974507579028079
2394,-0.0977821573255228
2395,-0.112574062433236
2396,-0.118996673835773
2397,-0.0705845735619019
2398,-0.11853068660293
2399,-0.0775208136422941
2400,-0.122848063893279
2401,-0.11459435518233
2402,-0.105722441312645
2403,-0.11446098396881
2404,-0.0976820823565424
2405,-0.0997775774845467
2406,-0.108131078422121
2407,-0.136353792761061
2408,-0.0770442640791304
2409,-0.125069200036373
2410,-0.143721118762374
2411,-0.0927336035470101
2412,-0.114837207396266
2413,-0.111263104578038
2414,-0.105632433555612
2415,-0.0841592673950987
2416,-0.0908169189676175
2417,-0.107404817512841
2418,-0.10335741988694
2419,-0.0878541978147013
2420,-0.106625960551222
2421,-0.105582592222933
2422,-0.0948822911858806
2423,-0.115324195426164
2424,-0.110734430142428
2425,-0.0872678997490438
2426,-0.102846017544891
2427,-0.105434290528131
2428,-0.112214686985357
2429,-0.0867849153826275
2430,-0.107634589945441
2431,-0.0891359742626609
2432,-0.109971205484003
2433,-0.0952200541766428
2434,-0.115559100760074
2435,-0.0822040518610824
2436,-0.127694027065849
2437,-0.109916192257263
2438,-0.119863635616771
2439,-0.122761134950675
2440,-0.125200009645855
2441,-0.108612156761574
2442,-0.0966289347904764
2443,-0.0835248395822321
2444,-0.108270338071121
2445,-0.113054029292012
2446,-0.0974811829472442
2447,-0.11566674026785
2448,-0.128917943302001
2449,-0.121596545051479
2450,-0.098795622789404
2451,-0.102751940013853
2452,-0.0879005867673686
2453,-0.0958167356087984
2454,-0.114080588388301
2455,-0.104140220661931
2456,-0.122486665494923
2457,-0.1051136551868
2458,-0.0899853802183574
2459,-0.0909739379337632
2460,-0.105220304450795
2461,-0.084664716086811
2462,-0.105295843241968
2463,-0.12896669194944
2464,-0.115177212056948
2465,-0.12418629088333
2466,-0.102769883729954
2467,-0.112787602287752
2468,-0.0998282233743075
2469,-0.118405605101616
2470,-0.0997065641221745
2471,-0.115253537508378
2472,-0.0962789088588644
2473,-0.0806597472397715
2474,-0.111454279030083
2475,-0.110481773045975
2476,-0.0734719769422479
2477,-0.10782102589672
2478,-0.111605940236264
2479,-0.0982558272022983
2480,-0.118894234239679
2481,-0.134454242902052
2482,-0.101565513183979
2483,-0.11950260012147
2484,-0.127720004563529
2485,-0.127058578405536
2486,-0.117133256576195
2487,-0.0766922823240783
2488,-0.0961310174380316
2489,-0.115841638473063
2490,-0.101961613365021
2491,-0.0769713672220288
2492,-0.083828414768861
2493,-0.119892195906542
2494,-0.103080992961705
2495,-0.113784923863803
2496,-0.115332795323431
2497,-0.0797307552340813
2498,-0.0857056324338601
2499,-0.125266637105081
2500,-0.108394232001334
2501,-0.0946163594173932
2502,-0.101923986075784
2503,-0.108089790770043
2504,-0.106582867481173
2505,-0.106446765280627
2506,-0.118796415352247
2507,-0.100483146129376
2508,-0.112362768586129
2509,-0.108986959034944
2510,-0.104086375020996
2511,-0.101282439956383
2512,-0.0944255588145645
2513,-0.103852665460179
2514,-0.103975205417873
2515,-0.105754114519814
2516,-0.105445518509003
2517,-0.127231554347725
2518,-0.0772668164566563
2519,-0.121487596366073
2520,-0.107052165460974
2521,-0.1154402571348
2522,-0.116257175499356
2523,-0.107733876902015
2524,-0.112386497920677
2525,-0.102787135590816
2526,-0.132079296287676
2527,-0.126185094372146
2528,-0.12626009753946
2529,-0.0889675018032468
2530,-0.108436532435638
2531,-0.0988664148021698
2532,-0.109140720101266
2533,-0.113214606638457
2534,-0.113944072289405
2535,-0.097283111088801
2536,-0.115084997021474
2537,-0.0939371595107834
2538,-0.109280260555219
2539,-0.104157247088486
2540,-0.100796145674019
2541,-0.12545545699362
2542,-0.0960410412418907
2543,-0.128290439190295
2544,-0.103822121321584
2545,-0.0947446392744792
2546,-0.0957225057259721
2547,-0.12222084800825
2548,-0.11331759053131
2549,-0.0982349146336211
2550,-0.109194091519325
2551,-0.0922572344226061
2552,-0.0876371263540555
2553,-0.113149024811367
2554,-0.117191716978251
2555,-0.0827219234747288
2556,-0.100929295009671
2557,-0.103992161526882
2558,-0.107509104504043
2559,-0.112786948058774
2560,-0.0902557916227432
2561,-0.0916684295260671
2562,-0.129192372330289
2563,-0.125547785663284
2564,-0.0780934899804719
2565,-0.102236325190336
2566,-0.117602050788655
2567,-0.112575107063423
2568,-0.0863869220574669
2569,-0.111021654398996
2570,-0.137341429411081
2571,-0.108638713660226
2572,-0.103095239723682
2573,-0.0943602690688589
2574,-0.114263640365112
2575,-0.0999296889767553
2576,-0.0976031138989818
2577,-0.102261560496626
2578,-0.117991602653124
2579,-0.0962944331928446
2580,-0.11731963807441
2581,-0.108124621006711
2582,-0.121499386374278
2583,-0.10164581790349
2584,-0.109353014286655
2585,-0.101950328587586
2586,-0.107268799816429
2587,-0.129777166763126
2588,-0.0812960560480444
2589,-0.0890608478148047
2590,-0.132840304415569
2591,-0.112577212105386
2592,-0.0997757780495992
2593,-0.116294193949002
2594,-0.0801166928469923
2595,-0.094477048101413
2596,-0.0843229610303831
2597,-0.124474358128029
2598,-0.110662555948917
2599,-0.136936941895061
2600,-0.118690140335157
2601,-0.115006980535433
2602,-0.130909111662763
2603,-0.127867893776053
2604,-0.127725379283188
2605,-0.117838658741831
2606,-0.0974436807959197
2607,-0.127518968876681
2608,-0.114177143398297
2609,-0.0975970330740233
2610,-0.134265591252454
2611,-0.089578645195298
2612,-0.103186718427164
2613,-0.0977691695116936
2614,-0.114364633941244
2615,-0.0977591429955043
2616,-0.127661067090994
2617,-0.0797967315496175
2618,-0.124021188615495
2619,-0.106978253946325
2620,-0.118702903354499
2621,-0.115327578433655
2622,-0.105366045082191
2623,-0.0996241425149362
2624,-0.0811991620529293
2625,-0.0983758288299635
2626,-0.0960565243341946
2627,-0.096639499775134
2628,-0.112902356480216
2629,-0.117163998999034
2630,-0.121047738764457
2631,-0.080944757182515
2632,-0.0915771888241675
2633,-0.140970995748744
2634,-0.111899015470808
2635,-0.0946630731765833
2636,-0.128988391808439
2637,-0.111769186028342
2638,-0.0756578750501297
2639,-0.102602730992344
2640,-0.129061614757589
2641,-0.123942544590514
2642,-0.115364289811897
2643,-0.118037977972246
2644,-0.0795738411723737
2645,-0.0916555709225639
2646,-0.10688501104976
2647,-0.116677935262389
2648,-0.108453316712455
2649,-0.117241544320244
2650,-0.118409004512919
2651,-0.0994847109679996
2652,-0.110050261151621
2653,-0.0874429501032906
2654,-0.0981557107802903
2655,-0.105845877485863
2656,-0.0957866308808805
2657,-0.112526650251778
2658,-0.144158391826411
2659,-0.0941018083758587
2660,-0.0952282555809073
2661,-0.111496342410898
2662,-0.11281310229213
2663,-0.105392875137528
2664,-0.0879878813508732
2665,-0.0843003113908017
2666,-0.0899213197835969
2667,-0.118291574252387
2668,-0.0972100212858198
2669,-0.129063561090569
2670,-0.108686971169634
2671,-0.110720393671638
2672,-0.115017224301168
2673,-0.107931518789865
2674,-0.136675094507994
2675,-0.0860732217558619
2676,-0.118800863006163
2677,-0.109710382106955
2678,-0.102102225246591
2679,-0.118411190608514
2680,-0.117141755286258
2681,-0.111855925528209
2682,-0.12564684158896
2683,-0.122945153953665
2684,-0.119927997860003
2685,-0.121922231613055
2686,-0.118634766649882
2687,-0.0881795210433685
2688,-0.108811889985973
2689,-0.106226348553946
2690,-0.10101192411805
2691,-0.118571699015246
2692,-0.101024888045687
2693,-0.114172173679639
2694,-0.103576985273712
2695,-0.103886958786019
2696,-0.140715848541465
2697,-0.0949896377451197
2698,-0.118377261618204
2699,-0.12106327430846
2700,-0.120806849291673
2701,-0.103353540883508
2702,-0.0972978804634975
2703,-0.0953013850810364
2704,-0.099398583402541
2705,-0.0715022766842579
2706,-0.0917000800800717
2707,-0.104786852171039
2708,-0.0820049586026438
2709,-0.10023066088914
2710,-0.109121717849994
2711,-0.11102422364731
2712,-0.119060962088466
2713,-0.11433663309259
2714,-0.114642057699779
2715,-0.122681554015045
2716,-0.107884479272217
2717,-0.102360502648838
2718,-0.100210177642271
2719,-0.120197876337831
2720,-0.138590806382227
2721,-0.124314638108087
2722,-0.0913875404905478
2723,-0.117721648159842
2724,-0.125612875574415
2725,-0.103378908257791
2726,-0.104049225657029
2727,-0.119733265828862
2728,-0.121637106561025
2729,-0.138838224707633
2730,-0.126416288956131
2731,-0.135762331030878
2732,-0.0722419277977738
2733,-0.10351890392676
2734,-0.0946725566126895
2735,-0.107565136274595
2736,-0.11868647458309
2737,-0.0853894508017708
2738,-0.1067295951243
2739,-0.106696602130032
2740,-0.120483681329491
2741,-0.114755040634192
2742,-0.114016559740202
2743,-0.0924702331968942
2744,-0.0757205277170775
2745,-0.117108392149305
2746,-0.112770667249355
2747,-0.123024710388741
2748,-0.100035376683186
2749,-0.112781348812899
2750,-0.113623042571267
2751,-0.118789036077361
2752,-0.0734334087014611
2753,-0.0847910284239092
2754,-0.116122732496083
2755,-0.085342534716972
2756,-0.129046754055135
2757,-0.116819942222523
2758,-0.124162007934492
2759,-0.121179856096903
2760,-0.104387662925031
2761,-0.0826966769439084
2762,-0.0986084631416464
2763,-0.130464001267831
2764,-0.104478804056484
2765,-0.120809794689901
2766,-0.131140534551297
2767,-0.131769858155118
2768,-0.113540271261193
2769,-0.114157673185584
2770,-0.107068506324267
2771,-0.113636140345826
2772,-0.0956331844618204
2773,-0.11021956799926
2774,-0.109839530939409
2775,-0.0842652560618409
2776,-0.109135971342793
2777,-0.0911394127268566
2778,-0.112756699549997
2779,-0.117515010226711
2780,-0.142916058824653
2781,-0.12547364644384
2782,-0.125093336110214
2783,-0.113313891989999
2784,-0.107088903852125
2785,-0.0968304336747079
2786,-0.130932568920009
2787,-0.0882913805592541
2788,-0.0819272748163099
2789,-0.115615210159888
2790,-0.119125807987258
2791,-0.127517455322158
2792,-0.0813707791133598
2793,-0.100615397580721
2794,-0.0862165538587555
2795,-0.111323629969704
2796,-0.119666354499546
2797,-0.0920265845144461
2798,-0.114051730937266
2799,-0.0829889475467832
2800,-0.105574871909227
2801,-0.138893468958854
2802,-0.0924943338729095
2803,-0.100449697517449
2804,-0.123721132304502
2805,-0.0835075594546335
2806,-0.119624303256842
2807,-0.123183469258718
2808,-0.0999520621954
2809,-0.114177357182225
2810,-0.132204406103937
2811,-0.112435690543509
2812,-0.13216866536467
2813,-0.118187234659562
2814,-0.08699221948218
2815,-0.125371938408362
2816,-0.11191183023964
2817,-0.115890813549754
2818,-0.0983114838622502
2819,-0.0963419402993734
2820,-0.0959510353139144
2821,-0.103698659503984
2822,-0.0708362673922469
2823,-0.129671575139822
2824,-0.0997361600193016
2825,-0.0944693810295811
2826,-0.118237903722141
2827,-0.103780969274016
2828,-0.103936158547881
2829,-0.100626955740046
2830,-0.09459655082717
2831,-0.119899300918803
2832,-0.104014202853397
2833,-0.12910826247435
2834,-0.117824777531304
2835,-0.111673321993282
2836,-0.0712498751482576
2837,-0.119924412217179
2838,-0.113860670205857
2839,-0.0976722659500569
2840,-0.125218051350534
2841,-0.117894873730124
2842,-0.11919035648422
2843,-0.107228919429575
2844,-0.109466712716407
2845,-0.119058269418591
2846,-0.129852832348296
2847,-0.123867557009879
2848,-0.0922229609065991
2849,-0.095988789691151
2850,-0.115997102187592
2851,-0.121227198610065
2852,-0.120098407598707
2853,-0.0832449967836016
2854,-0.125186712666498
2855,-0.11126190226143
2856,-0.104852847801007
2857,-0.106116162955883
2858,-0.0858637293606522
2859,-0.0959409811885843
2860,-0.115698242474443
2861,-0.0989993660141119
2862,-0.0990072702044009
2863,-0.120048755640754
2864,-0.0952705159141489
2865,-0.0952345358282404
2866,-0.117984418510882
2867,-0.106912006164654
2868,-0.109667565751207
2869,-0.0919237217689499
2870,-0.0976418231029068
2871,-0.107072028913925
2872,-0.118977579285061
2873,-0.0982146527731271
2874,-0.0983774397903805
2875,-0.117723909732189
2876,-0.129684627255995
2877,-0.105136324625871
2878,-0.104118973978273
2879,-0.101764805415099
2880,-0.0993104885352782
2881,-0.139586971855946
2882,-0.109482863370592
2883,-0.10693939200194
2884,-0.090059179403591
2885,-0.121975230115232
2886,-0.0943568530380656
2887,-0.120966670960431
2888,-0.111502723859445
2889,-0.11595162047385
2890,-0.105686045892453
2891,-0.108376980670295
2892,-0.100929162681718
2893,-0.0964616921297815
2894,-0.117140541681033
2895,-0.135488407433947
2896,-0.119356930164598
2897,-0.120050596951306
2898,-0.127298732042092
2899,-0.0916471702895968
2900,-0.127020710054013
2901,-0.0980668644340173
2902,-0.104850159457979
2903,-0.0982320972791365
2904,-0.116877548083209
2905,-0.114573896328429
2906,-0.117623909988795
2907,-0.080809952324074
2908,-0.0913641651282163
2909,-0.111412616590488
2910,-0.112044666066202
2911,-0.12727921565409
2912,-0.1067577156357
2913,-0.0994957774974233
2914,-0.114263394045901
2915,-0.127562875344904
2916,-0.0914705991509047
2917,-0.10639830736567
2918,-0.0937745666012974
2919,-0.113257738228322
2920,-0.107382781375626
2921,-0.0732354974422019
2922,-0.0907121496053039
2923,-0.099341804447231
2924,-0.0922859604185858
2925,-0.097172893675327
2926,-0.120131381930969
2927,-0.112108971709821
2928,-0.108322417329327
2929,-0.0996972728953967
2930,-0.097709749998429
2931,-0.090409315664457
2932,-0.08997318753266
2933,-0.0874315178956551
2934,-0.10509802345579
2935,-0.0972868265743267
2936,-0.129934857848764
2937,-0.0827763026383024
2938,-0.123018834268961
2939,-0.129750519091621
2940,-0.113246326548934
2941,-0.11362288355092
2942,-0.0849022746099427
2943,-0.10065852547286
2944,-0.108679762013662
2945,-0.101358669433835
2946,-0.127022043228955
2947,-0.098505674962686
2948,-0.0863611411372652
2949,-0.113396316325472
2950,-0.112556062916049
2951,-0.110837114747945
2952,-0.123858888440242
2953,-0.100529257405336
2954,-0.114420006827541
2955,-0.123123969776595
2956,-0.0994523301190931
2957,-0.121204700138289
2958,-0.118066370398585
2959,-0.119513798654243
2960,-0.103698720801589
2961,-0.102690548414789
2962,-0.121689025254956
2963,-0.0996387628880374
2964,-0.105542627481859
2965,-0.111920489487027
2966,-0.136187664510383
2967,-0.115769615891113
2968,-0.103223368512144
2969,-0.0668548859130347
2970,-0.120281444892072
2971,-0.108097986951736
2972,-0.115216758098948
2973,-0.116546588246599
2974,-0.10371890078122
2975,-0.104082453976376
2976,-0.077419759929974
2977,-0.107847043830567
2978,-0.125069534469233
2979,-0.104149472006097
2980,-0.0966388811505342
2981,-0.131043610601954
2982,-0.0930253800841852
2983,-0.119146167349662
2984,-0.118077605622133
2985,-0.0983604004804732
2986,-0.110182731741317
2987,-0.113644701907435
2988,-0.101680128627262
2989,-0.114997887615285
2990,-0.0981329372637879
2991,-0.10569679587336
2992,-0.0984298197401428
2993,-0.107293185161472
2994,-0.098340601905058
2995,-0.10946282664223
2996,-0.0829974747809517
2997,-0.0980004904124578
2998,-0.0734430799348595
2999,-0.0856161307953893
3000,-0.0919243277171538
3001,-0.114552812384015
3002,-0.107411981263771
3003,-0.112060440470156
3004,-0.0956006279888601
3005,-0.134685279139866
3006,-0.107085992723996
3007,-0.0828244293517148
3008,-0.11825308017158
3009,-0.0977045369357817
3010,-0.0892497482789314
3011,-0.108089744274836
3012,-0.106181412990427
3013,-0.116667221288626
3014,-0.096496140200202
3015,-0.0974103663143174
3016,-0.11768749623516
3017,-0.126263679675059
3018,-0.110994295129439
3019,-0.103979166964922
3020,-0.104550323850711
3021,-0.115281910489197
3022,-0.109954677845278
3023,-0.106716609608531
3024,-0.111389075335285
3025,-0.103860953487302
3026,-0.103011190404885
3027,-0.109396884599479
3028,-0.103474892635098
3029,-0.117296145304213
3030,-0.120702754470268
3031,-0.100638672029739
3032,-0.113818138845039
3033,-0.11168321907184
3034,-0.105952534571776
3035,-0.113400657466757
3036,-0.101913443513128
3037,-0.0851577534573914
3038,-0.13405135451738
3039,-0.119804299637052
3040,-0.101233276840926
3041,-0.0944869680123079
3042,-0.0996682493826072
3043,-0.115365318656002
3044,-0.116009556420396
3045,-0.0927173097009493
3046,-0.127029515427259
3047,-0.102472847793751
3048,-0.113010647753639
3049,-0.11271304797807
3050,-0.100857064407749
3051,-0.094312964101806
3052,-0.0991468617101273
3053,-0.11479451928514
3054,-0.113202810714886
3055,-0.106278822126195
3056,-0.12012726817084
3057,-0.0992004868607166
3058,-0.0798141551990766
3059,-0.108634021754521
3060,-0.114763412085223
3061,-0.0747107027451639
3062,-0.101345105946287
3063,-0.119575993710045
3064,-0.110857609784643
3065,-0.108288141192081
3066,-0.113465284279549
3067,-0.125307392644898
3068,-0.100267948641014
3069,-0.1118124201464
3070,-0.115843972921169
3071,-0.130516963104055
3072,-0.107991596100564
3073,-0.128352662229809
3074,-0.122539296253446
3075,-0.0921629821218033
3076,-0.106559749309582
3077,-0.121133087903149
3078,-0.111734975848177
3079,-0.126870428092779
3080,-0.12148186490411
3081,-0.10654558126931
3082,-0.114000872205869
3083,-0.0616233670520261
3084,-0.12231850165633
3085,-0.0901766865596686
3086,-0.0948308353154607
3087,-0.114555893927641
3088,-0.116557903237494
3089,-0.135353899285206
3090,-0.13783421243247
3091,-0.112043218995369
3092,-0.0984807493597579
3093,-0.117365441488475
3094,-0.101588980763715
3095,-0.0870948225918768
3096,-0.0793161186445447
3097,-0.0964521303320997
3098,-0.143285180070884
3099,-0.104786911941907
3100,-0.105192257812931
3101,-0.103036105350911
3102,-0.0919629557896634
3103,-0.120013110108632
3104,-0.110609786953534
3105,-0.105294695437278
3106,-0.102337828455337
3107,-0.11443114646423
3108,-0.12135208245304
3109,-0.121899156554605
3110,-0.11298169000438
3111,-0.0917070265598152
3112,-0.124202853726458
3113,-0.121498952031855
3114,-0.11416243515712
3115,-0.098579465918012
3116,-0.121525330259877
3117,-0.135925710178491
3118,-0.0983766286930847
3119,-0.12675689675169
3120,-0.106033212982603
3121,-0.0994206089911853
3122,-0.128499845258131
3123,-0.138819154298758
3124,-0.0822202619846003
3125,-0.122881156246979
3126,-0.127727204884059
3127,-0.127272849492979
3128,-0.0996789230619029
3129,-0.113536942460565
3130,-0.0985833741820877
3131,-0.114854180951041
3132,-0.114144334352677
3133,-0.109485762669327
3134,-0.0956838522959874
3135,-0.0986951049837574
3136,-0.126501643558514
3137,-0.120934394422506
3138,-0.108092144602117
3139,-0.077351102499422
3140,-0.103105428937587
3141,-0.121410253692898
3142,-0.0832605601785986
3143,-0.0958218928751327
3144,-0.117135965939949
3145,-0.084735277672969
3146,-0.107828985567048
3147,-0.121140688883646
3148,-0.0965710054915883
3149,-0.0763984710020017
3150,-0.12082635664146
3151,-0.111815724269603
3152,-0.112126080885152
3153,-0.103216979377881
3154,-0.11801184244552
3155,-0.101886420244416
3156,-0.1023324526626
3157,-0.0976236129849852
3158,-0.0994606975889113
3159,-0.125220478059125
3160,-0.112479046675661
3161,-0.108328094081145
3162,-0.118199154841293
3163,-0.103779807389237
3164,-0.122572090614623
3165,-0.0831230801887901
3166,-0.103411149174457
3167,-0.119210265178008
3168,-0.0895972298930482
3169,-0.104478458272609
3170,-0.100220150405711
3171,-0.116339777382978
3172,-0.0956832848916754
3173,-0.106164233981175
3174,-0.0916582540222775
3175,-0.101432906130624
3176,-0.119231978753026
3177,-0.112854929596688
3178,-0.118796296166786
3179,-0.135984831836938
3180,-0.0917343971961713
3181,-0.113262138192197
3182,-0.0902194702513037
3183,-0.125676716829246
3184,-0.118607211092002
3185,-0.117143246150254
3186,-0.0915145118802552
3187,-0.118226723197136
3188,-0.103171981145541
3189,-0.117866382592914
3190,-0.11028829567874
3191,-0.112236011063084
3192,-0.088555049156836
3193,-0.0904692979901797
3194,-0.116972624586427
3195,-0.121502011763384
3196,-0.102669683217652
3197,-0.10659650108742
3198,-0.113724592169978
3199,-0.109379318821918
3200,-0.113197557407408
3201,-0.0953371902013515
3202,-0.111052149438996
3203,-0.0979346612009193
3204,-0.116766327736813
3205,-0.119246001024665
3206,-0.0951966047078205
3207,-0.0990507531048663
3208,-0.1303359637665
3209,-0.107971397734239
3210,-0.0896511659995163
3211,-0.0945792114272301
3212,-0.107168593256161
3213,-0.12399176934431
3214,-0.10372563999559
3215,-0.104198808675747
3216,-0.102216103907562
3217,-0.0712065806040213
3218,-0.0846923780685521
3219,-0.135583024461491
3220,-0.107566935978815
3221,-0.107239219197039
3222,-0.104524277711848
3223,-0.100007684489937
3224,-0.100912968496196
3225,-0.10264630412576
3226,-0.119593979666372
3227,-0.099923778659352
3228,-0.0901651269175072
3229,-0.117005716513768
3230,-0.0983023828004988
3231,-0.108843243436007
3232,-0.127670701237447
3233,-0.121801290632718
3234,-0.104414569155902
3235,-0.132769858821056
3236,-0.101805243875764
3237,-0.0925265028423992
3238,-0.108056603577126
3239,-0.0763113042900747
3240,-0.104450648068241
3241,-0.104778964177317
3242,-0.0940441746957351
3243,-0.0968737864222804
3244,-0.0856581113390306
3245,-0.114571357550215
3246,-0.119544150486239
3247,-0.113362875875762
3248,-0.136658364236906
3249,-0.103446155470734
3250,-0.131863861881783
3251,-0.0976988410218774
3252,-0.099124245471661
3253,-0.0782798361481831
3254,-0.0635626252624288
3255,-0.10288680253837
3256,-0.106294648012498
3257,-0.106671940146413
3258,-0.101961374474495
3259,-0.102732605104976
3260,-0.099574019174612
3261,-0.112575332110607
3262,-0.112012617097906
3263,-0.117040828519228
3264,-0.0832789034448845
3265,-0.106376348794338
3266,-0.116497645430618
3267,-0.101927144167308
3268,-0.104944696899933
3269,-0.104205377444842
3270,-0.132954282945365
3271,-0.10228095435303
3272,-0.099754329243767
3273,-0.11024492510791
3274,-0.0884295074021604
3275,-0.109903669108772
3276,-0.107681242838923
3277,-0.115365972299863
3278,-0.108413688331189
3279,-0.118275278037887
3280,-0.125110635301378
3281,-0.109023677476868
3282,-0.0860734321481699
3283,-0.100080463985572
3284,-0.109944079903249
3285,-0.102810445759129
3286,-0.137332972193752
3287,-0.114972734088648
3288,-0.10726670730822
3289,-0.10696050538596
3290,-0.110159267751684
3291,-0.0984751290683902
3292,-0.11027425817299
3293,-0.112130448095642
3294,-0.0681977171155238
3295,-0.112890447823429
3296,-0.120048203234851
3297,-0.113958522725928
3298,-0.121856764563284
3299,-0.1184343931242
3300,-0.0933390800050612
3301,-0.110703505363113
3302,-0.0883835305784306
3303,-0.115147773891123
3304,-0.11201335341972
3305,-0.105373696155271
3306,-0.118008598408781
3307,-0.097455532123977
3308,-0.112483583337204
3309,-0.11274970322164
3310,-0.103514473971233
3311,-0.10108905843488
3312,-0.102146652410214
3313,-0.116774185581937
3314,-0.0884691743670687
3315,-0.115235729691594
3316,-0.119215113356936
3317,-0.0899714026562715
3318,-0.0979302983132076
3319,-0.108076282729727
3320,-0.118310572327862
3321,-0.119320914631547
3322,-0.0957376301797078
3323,-0.122703066123037
3324,-0.100571222642308
3325,-0.0838371312382951
3326,-0.106514064025821
3327,-0.0967185422942743
3328,-0.100958672222535
3329,-0.11960441512903
3330,-0.128738836502852
3331,-0.0884620733828448
3332,-0.0943009017121822
3333,-0.10611829069364
3334,-0.131496951699414
3335,-0.0711035673204577
3336,-0.102733368761136
3337,-0.120952354990241
3338,-0.0741363013646188
3339,-0.103296560262854
3340,-0.0847641401167649
3341,-0.114373484439861
3342,-0.113548940861802
3343,-0.128405816252815
3344,-0.0970627666307355
3345,-0.104678080020664
3346,-0.118396504753035
3347,-0.121465640197701
3348,-0.11772960532035
3349,-0.111266090891758
3350,-0.100522251329321
3351,-0.117029671956623
3352,-0.105796646681391
3353,-0.113447594507891
3354,-0.105141310432773
3355,-0.106327456738625
3356,-0.0934513726055814
3357,-0.120198671315786
3358,-0.112143846445324
3359,-0.0923775528704307
3360,-0.124666289498232
3361,-0.115300735093141
3362,-0.13157713055373
3363,-0.115184621606508
3364,-0.107738404132012
3365,-0.0973308227628986
3366,-0.101996343106497
3367,-0.136884819686784
3368,-0.119472687745205
3369,-0.13694950457439
3370,-0.110541665896979
3371,-0.12728958066841
3372,-0.117561418602607
3373,-0.0893277898861558
3374,-0.111272749494389
3375,-0.10034371785979
3376,-0.107832665157414
3377,-0.128973496619424
3378,-0.0978246602463266
3379,-0.12531593091771
3380,-0.127638725958899
3381,-0.110655053121981
3382,-0.10138909339533
3383,-0.124613918056529
3384,-0.115701992010108
3385,-0.068918710754985
3386,-0.121102798749108
3387,-0.100639238825479
3388,-0.107906926017194
3389,-0.111042693302549
3390,-0.101684893223024
3391,-0.110214861753193
3392,-0.105435607144499
3393,-0.10731078726312
3394,-0.115161088770502
3395,-0.108781973239028
3396,-0.109523113150246
3397,-0.107917641463128
3398,-0.093493547706342
3399,-0.127413482661379
3400,-0.108357542399841
3401,-0.100306805989674
3402,-0.118495842082063
3403,-0.0969206467273887
3404,-0.0975324228765821
3405,-0.127711582615394
3406,-0.122019938932291
3407,-0.0920698489207411
3408,-0.10565511960895
3409,-0.0793777875603558
3410,-0.0864698641109528
3411,-0.127745369848412
3412,-0.0918714903116604
3413,-0.103694420900573
3414,-0.103239081270609
3415,-0.115795666885725
3416,-0.120024985426463
3417,-0.100030094776393
3418,-0.0998419207136857
3419,-0.118391258443335
3420,-0.123313178836528
3421,-0.109956186587406
3422,-0.1029175829729
3423,-0.114585682892128
3424,-0.0953370097004167
3425,-0.0982178678624537
3426,-0.109037757460545
3427,-0.109442989870748
3428,-0.110398240300377
3429,-0.108807921945804
3430,-0.0926795528791993
3431,-0.0946609322394242
3432,-0.100160852743932
3433,-0.107472597363785
3434,-0.114987679875063
3435,-0.11313718204398
3436,-0.120284815276303
3437,-0.0988907203167596
3438,-0.11385228274323
3439,-0.0978082485331522
3440,-0.101622433832909
3441,-0.107791662311427
3442,-0.111318102765011
3443,-0.108817633090409
3444,-0.0965999140088354
3445,-0.123850357694157
3446,-0.118458634941806
3447,-0.0770984243121134
3448,-0.113134462947202
3449,-0.113747009081342
3450,-0.102496939716812
3451,-0.0987807671001387
3452,-0.130251990404502
3453,-0.102275572625369
3454,-0.110448377322476
3455,-0.110204605096524
3456,-0.118135920764799
3457,-0.0898098504390347
3458,-0.141298323068459
3459,-0.099320338375476
3460,-0.0933633705377532
3461,-0.102693759147135
3462,-0.109236941821056
3463,-0.120951461359887
3464,-0.124360745993403
3465,-0.142279663478078
3466,-0.119518789346544
3467,-0.0929796823493789
3468,-0.125118843050551
3469,-0.13479078282021
3470,-0.117051745200384
3471,-0.128226520495872
3472,-0.133300997207257
3473,-0.106176083780072
3474,-0.116556100129311
3475,-0.0951394582418462
3476,-0.121312237665944
3477,-0.110511893898364
3478,-0.0967249011254637
3479,-0.112531160334621
3480,-0.0975858930658343
3481,-0.0876605697903693
3482,-0.0998421359094543
3483,-0.106378177030963
3484,-0.120622151379269
3485,-0.112218929664256
3486,-0.0994204369704781
3487,-0.107911057956268
3488,-0.0781801245079052
3489,-0.14134763059675
3490,-0.112898822187125
3491,-0.120665598547843
3492,-0.0939181638570453
3493,-0.123974176984022
3494,-0.10549713766239
3495,-0.0859627498438981
3496,-0.115697897670853
3497,-0.116249312691355
3498,-0.0834732036197745
3499,-0.1153254786462
3500,-0.122092803750443
3501,-0.105623159691563
3502,-0.0997216454491244
3503,-0.127269830504566
